0,47.605673,-61.8783761,-26.2628696,-122.5298229,19.19888906,-4.4941491,58.2624648
0,606.0571868,-397.1260433,-216.1046257,-143.02819,-133.021988,127.4718703,83.907419
0,529.2073029,-396.2951234,-243.117789,50.587076,-201.8331103,82.2463453,99.505398
0,428.852696,-323.6971094,-294.3448911,216.70578,-134.7850453,-45.379343,124.1049274
0,385.1633821,-294.4215667,-294.6247742,358.5427901,-118.9474534,-63.976346,70.9375362
0,347.514203,-295.1487876,-255.2601334,375.5113027,-81.260788,3.904512,-115.4506748
0,147.497607,-198.8009086,-80.4261139,272.55442,-91.630627,120.876991,-252.2980543
0,171.422942,-246.2822299,6.78878,131.6875458,-44.374403,139.568599,-262.7506494
0,160.5831056,-168.1719832,-11.1761295,132.417238,-70.7331828,107.404595,-176.4105248
0,199.5258987,-222.7181145,10.020617,5.8297437,67.2855616,58.699589,-138.9881086
0,119.740004,-245.4201998,-31.8606893,-73.7347479,81.836842,87.5039225,-286.5012586
0,75.4289713,-432.962946,10.5364109,-225.3063924,9.678561,88.6801412,-284.8521029
0,37.9736522,-332.5270888,20.4254325,-239.3713645,29.25326,151.5083668,-402.8931615
0,109.8481569,-287.521409,-84.0043685,-216.4311824,59.397755,275.955046,-473.0475989
0,117.9341294,-378.0772163,-45.4017677,-305.5258504,89.749382,108.2823098,-104.8377535
0,85.2851161,-401.8639946,-12.7041428,-332.0733151,62.808314,146.9438982,-52.5343676
0,7.1047145,-376.9375191,30.102593,-446.8404842,98.49548,174.4330475,-37.337724
0,-164.5047882,-159.9192013,12.5688053,-518.4595268,190.5206608,128.6594133,-0.649782
0,-186.6600175,-192.3216098,-43.2302952,-748.5129682,594.749099,-84.8214106,98.15396
0,-50.251851,-484.7707694,-40.611279,-1158.688825,854.1224747,117.1549244,-60.3107125
0,144.9574354,-511.5298474,-152.9313029,-974.1195606,909.6321856,32.0901981,-76.1730453
0,175.0117549,-400.3907306,-1.648024,-1088.870735,926.8352709,-2.464309,-76.6368712
0,243.5135758,-413.5769222,-67.693761,-920.741298,765.8761194,47.500264,-196.2101268
0,105.3903526,-307.3303032,-162.7591164,-748.667301,619.1777612,94.276203,-179.9752813
0,152.9714233,-202.5409951,-341.7463735,-588.096417,658.4341567,30.687466,-162.3356443
0,128.8388965,-170.5236134,-520.3244482,-450.222954,767.8809962,-43.864768,-192.0234269
0,92.4477937,-140.6022783,-568.30817,-631.107803,926.4488968,-27.467664,-224.9529425
0,157.5624942,-326.1571899,-524.0879516,-887.504331,864.416419,199.92455,-370.5844961
0,-6.2303583,-283.6247053,-475.6699228,-836.258112,375.747735,550.9394173,-385.7876964
0,122.3221845,-270.7206322,-437.5193204,-680.542322,65.008308,714.498481,-391.9334832
0,162.4277914,-205.8832676,-447.958072,-649.2230332,161.349427,850.6765536,-592.3139056
0,101.0741395,-169.4587201,-374.3320671,-610.5972933,237.805739,779.909543,-556.6038672
0,-6.4044372,-213.3353679,-140.7496434,-719.3579119,180.072466,693.1689419,-333.7032278
0,-57.033214,-176.7457119,71.5916833,-625.4667777,184.0303861,253.0435793,-81.548431
0,-157.448922,-216.9116741,246.868416,-600.9513591,213.3634158,29.192245,132.2659827
0,-233.626265,-367.7900272,399.4450529,-599.2835402,54.335803,10.0023485,242.308077
0,-278.6858784,-485.5049426,656.4593253,-773.177404,0.166053,9.5148889,320.9651312
0,-344.1146707,-589.3207941,764.9627367,-788.542589,40.153567,-0.9425522,258.988474
0,-443.7064182,-520.730714,727.6744822,-815.540293,11.46351,87.7426305,87.3604034
0,-366.7249831,-518.7212712,603.0617845,-794.7176803,66.9971927,158.9762859,-44.0668661
0,-149.5869153,-584.5257101,291.2440192,-624.6955114,55.0319854,270.7370834,-145.7262639
0,-221.1781049,-375.9388149,-64.7327908,-559.6778739,45.3936104,385.2799632,-188.2880858
0,-303.5933543,-196.9294446,-318.2203424,-448.4124358,114.3313078,341.4040021,-227.3768378
0,-327.9609805,-77.5893927,-614.997068,-337.8377174,133.9103093,83.6444962,61.622752
0,-383.0903054,-12.4638204,-733.6160536,-270.5109724,83.1903585,288.1416342,-35.9645085
0,-375.911853,54.9511792,-990.339263,-85.2279324,63.3007321,241.7719979,117.2585099
0,-143.126015,-41.9789443,-983.301224,-153.2010078,134.7404088,66.8283652,290.4651033
0,-57.1706676,9.927817,-1082.15837,-159.5582066,101.0989017,-12.503301,458.8578939
0,-36.93108,39.91758,-993.571708,-394.0148251,-64.8058011,197.9342651,441.8932319
0,170.2182531,88.123703,-954.49248,-521.1414102,-59.702047,370.5942565,383.0537314
0,85.4682365,254.7304741,-971.957424,-489.2232782,-91.016801,279.411579,584.0529605
0,71.320229,419.0586182,-1025.334585,-566.8065345,-12.321275,472.8704594,418.5116644
0,-123.7979527,602.9137843,-936.8546316,-672.4276659,222.861211,550.5810155,264.4942042
0,-330.7768117,841.3623781,-1001.754129,-709.3577043,349.1377863,700.0517935,182.964672
0,-339.2771353,1026.422672,-1089.335033,-547.1848063,277.9699,683.3918756,189.7757332
0,-226.4884965,868.9421624,-1080.21269,-390.982427,299.8087986,821.0071988,66.783531
0,-177.9056572,714.903292,-1020.710278,-172.224249,276.4585078,608.3229117,291.0476098
0,-82.790008,545.5906122,-1016.944267,11.3466,398.0049541,290.45356,500.9479678
0,-86.525636,431.4463267,-988.1703737,130.80342,530.9254691,65.222876,582.0501916
0,-35.688283,278.9384904,-797.9123,66.961138,692.879046,-47.861502,546.589674
0,-14.799982,226.800218,-697.213597,52.735795,791.94244,-130.9951761,406.9462399
0,17.8953258,82.1795906,-396.5838795,-76.486833,773.23509,-70.6186914,245.2802219
0,-10.179301,137.7451847,-203.6424493,-288.8497988,648.50738,13.6216987,128.0682496
0,40.6215836,230.6131616,-96.9962937,-535.2850078,650.2883097,93.797886,-32.756474
