X,Y,Z
5.633830000000000000e+05,4.375951000000000000e+06,9.095845820000000304e-01
5.633850000000000000e+05,4.375951000000000000e+06,6.502258819999999773e-01
5.633870000000000000e+05,4.375951000000000000e+06,4.198688340000000241e-01
5.633890000000000000e+05,4.375951000000000000e+06,2.333048899999999870e-01
5.633470000000000000e+05,4.375953000000000000e+06,9.188881540000000125e-01
5.633490000000000000e+05,4.375953000000000000e+06,1.142580410000000102e+00
5.633510000000000000e+05,4.375953000000000000e+06,1.287020899999999912e+00
5.633530000000000000e+05,4.375953000000000000e+06,1.345116079999999936e+00
5.633550000000000000e+05,4.375953000000000000e+06,1.462327310000000047e+00
5.633570000000000000e+05,4.375953000000000000e+06,1.625480000000000036e+00
5.633590000000000000e+05,4.375953000000000000e+06,1.788634030000000097e+00
5.633610000000000000e+05,4.375953000000000000e+06,1.866114119999999987e+00
5.633630000000000000e+05,4.375953000000000000e+06,1.874359260000000083e+00
5.633650000000000000e+05,4.375953000000000000e+06,1.894981980000000066e+00
5.633670000000000000e+05,4.375953000000000000e+06,1.910047229999999985e+00
5.633690000000000000e+05,4.375953000000000000e+06,1.919545019999999935e+00
5.633710000000000000e+05,4.375953000000000000e+06,1.898500929999999975e+00
5.633730000000000000e+05,4.375953000000000000e+06,1.829597879999999899e+00
5.633750000000000000e+05,4.375953000000000000e+06,1.726830499999999935e+00
5.633770000000000000e+05,4.375953000000000000e+06,1.616421150000000084e+00
5.633790000000000000e+05,4.375953000000000000e+06,1.465955829999999960e+00
5.633810000000000000e+05,4.375953000000000000e+06,1.258146509999999996e+00
5.633830000000000000e+05,4.375953000000000000e+06,1.012555220000000089e+00
5.633850000000000000e+05,4.375953000000000000e+06,7.597949130000000162e-01
5.633870000000000000e+05,4.375953000000000000e+06,5.409093219999999702e-01
5.633890000000000000e+05,4.375953000000000000e+06,3.648969770000000112e-01
5.633910000000000000e+05,4.375953000000000000e+06,2.446898000000000128e-01
5.633410000000000000e+05,4.375955000000000000e+06,8.793767179999999462e-01
5.633430000000000000e+05,4.375955000000000000e+06,1.017714699999999972e+00
5.633450000000000000e+05,4.375955000000000000e+06,1.162044309999999969e+00
5.633470000000000000e+05,4.375955000000000000e+06,1.243253790000000025e+00
5.633490000000000000e+05,4.375955000000000000e+06,1.380078930000000037e+00
5.633510000000000000e+05,4.375955000000000000e+06,1.502546809999999899e+00
5.633530000000000000e+05,4.375955000000000000e+06,1.550961650000000080e+00
5.633550000000000000e+05,4.375955000000000000e+06,1.618515790000000010e+00
5.633570000000000000e+05,4.375955000000000000e+06,1.700145690000000043e+00
5.633590000000000000e+05,4.375955000000000000e+06,1.792555249999999933e+00
5.633610000000000000e+05,4.375955000000000000e+06,1.831456930000000094e+00
5.633630000000000000e+05,4.375955000000000000e+06,1.843907680000000049e+00
5.633650000000000000e+05,4.375955000000000000e+06,1.870519639999999928e+00
5.633670000000000000e+05,4.375955000000000000e+06,1.897991690000000009e+00
5.633690000000000000e+05,4.375955000000000000e+06,1.930993390000000032e+00
5.633710000000000000e+05,4.375955000000000000e+06,1.944620430000000066e+00
5.633730000000000000e+05,4.375955000000000000e+06,1.916676819999999948e+00
5.633750000000000000e+05,4.375955000000000000e+06,1.848300889999999974e+00
5.633770000000000000e+05,4.375955000000000000e+06,1.743085989999999974e+00
5.633790000000000000e+05,4.375955000000000000e+06,1.578821620000000037e+00
5.633810000000000000e+05,4.375955000000000000e+06,1.353917709999999941e+00
5.633830000000000000e+05,4.375955000000000000e+06,1.104515389999999986e+00
5.633850000000000000e+05,4.375955000000000000e+06,8.715949029999999764e-01
5.633870000000000000e+05,4.375955000000000000e+06,6.722195149999999897e-01
5.633890000000000000e+05,4.375955000000000000e+06,5.031209359999999631e-01
5.633910000000000000e+05,4.375955000000000000e+06,3.568420059999999894e-01
5.633930000000000000e+05,4.375955000000000000e+06,2.291056850000000034e-01
5.633390000000000000e+05,4.375957000000000000e+06,1.243248150000000107e+00
5.633410000000000000e+05,4.375957000000000000e+06,1.323201480000000041e+00
5.633430000000000000e+05,4.375957000000000000e+06,1.420927279999999904e+00
5.633450000000000000e+05,4.375957000000000000e+06,1.523162059999999984e+00
5.633470000000000000e+05,4.375957000000000000e+06,1.540244739999999890e+00
5.633490000000000000e+05,4.375957000000000000e+06,1.578557339999999920e+00
5.633510000000000000e+05,4.375957000000000000e+06,1.644443759999999921e+00
5.633530000000000000e+05,4.375957000000000000e+06,1.675691430000000093e+00
5.633550000000000000e+05,4.375957000000000000e+06,1.702060630000000074e+00
5.633570000000000000e+05,4.375957000000000000e+06,1.722200989999999932e+00
5.633590000000000000e+05,4.375957000000000000e+06,1.751358530000000080e+00
5.633610000000000000e+05,4.375957000000000000e+06,1.771169049999999912e+00
5.633630000000000000e+05,4.375957000000000000e+06,1.801247720000000108e+00
5.633650000000000000e+05,4.375957000000000000e+06,1.843562130000000021e+00
5.633670000000000000e+05,4.375957000000000000e+06,1.883393789999999957e+00
5.633690000000000000e+05,4.375957000000000000e+06,1.928991499999999970e+00
5.633710000000000000e+05,4.375957000000000000e+06,1.967732339999999969e+00
5.633730000000000000e+05,4.375957000000000000e+06,1.975028439999999996e+00
5.633750000000000000e+05,4.375957000000000000e+06,1.939109820000000095e+00
5.633770000000000000e+05,4.375957000000000000e+06,1.849135200000000090e+00
5.633790000000000000e+05,4.375957000000000000e+06,1.684367919999999907e+00
5.633810000000000000e+05,4.375957000000000000e+06,1.452168209999999959e+00
5.633830000000000000e+05,4.375957000000000000e+06,1.204508949999999912e+00
5.633850000000000000e+05,4.375957000000000000e+06,9.883957100000000384e-01
5.633870000000000000e+05,4.375957000000000000e+06,8.067784599999999751e-01
5.633890000000000000e+05,4.375957000000000000e+06,6.434406240000000166e-01
5.633910000000000000e+05,4.375957000000000000e+06,4.784622490000000061e-01
5.633930000000000000e+05,4.375957000000000000e+06,3.199980139999999973e-01
5.633350000000000000e+05,4.375959000000000000e+06,1.519224160000000046e+00
5.633370000000000000e+05,4.375959000000000000e+06,1.581801620000000019e+00
5.633390000000000000e+05,4.375959000000000000e+06,1.701454309999999914e+00
5.633410000000000000e+05,4.375959000000000000e+06,1.780526690000000078e+00
5.633430000000000000e+05,4.375959000000000000e+06,1.779755889999999896e+00
5.633450000000000000e+05,4.375959000000000000e+06,1.777960210000000041e+00
5.633470000000000000e+05,4.375959000000000000e+06,1.727895570000000047e+00
5.633490000000000000e+05,4.375959000000000000e+06,1.708590379999999964e+00
5.633510000000000000e+05,4.375959000000000000e+06,1.712921899999999997e+00
5.633530000000000000e+05,4.375959000000000000e+06,1.708028309999999994e+00
5.633550000000000000e+05,4.375959000000000000e+06,1.707938409999999907e+00
5.633570000000000000e+05,4.375959000000000000e+06,1.700209450000000011e+00
5.633590000000000000e+05,4.375959000000000000e+06,1.700106169999999972e+00
5.633610000000000000e+05,4.375959000000000000e+06,1.716074069999999896e+00
5.633630000000000000e+05,4.375959000000000000e+06,1.757049620000000090e+00
5.633650000000000000e+05,4.375959000000000000e+06,1.814054459999999924e+00
5.633670000000000000e+05,4.375959000000000000e+06,1.866555069999999983e+00
5.633690000000000000e+05,4.375959000000000000e+06,1.920457890000000001e+00
5.633710000000000000e+05,4.375959000000000000e+06,1.971454789999999901e+00
5.633730000000000000e+05,4.375959000000000000e+06,2.000365780000000093e+00
5.633750000000000000e+05,4.375959000000000000e+06,1.995182929999999910e+00
5.633770000000000000e+05,4.375959000000000000e+06,1.940207760000000059e+00
5.633790000000000000e+05,4.375959000000000000e+06,1.802837620000000030e+00
5.633810000000000000e+05,4.375959000000000000e+06,1.580637319999999901e+00
5.633830000000000000e+05,4.375959000000000000e+06,1.333031300000000030e+00
5.633850000000000000e+05,4.375959000000000000e+06,1.114823300000000073e+00
5.633870000000000000e+05,4.375959000000000000e+06,9.396514940000000315e-01
5.633890000000000000e+05,4.375959000000000000e+06,7.826200239999999697e-01
5.633910000000000000e+05,4.375959000000000000e+06,6.118187499999999668e-01
5.633930000000000000e+05,4.375959000000000000e+06,4.285681250000000220e-01
5.633950000000000000e+05,4.375959000000000000e+06,2.750276509999999841e-01
