5,563358.9085,4376031.08,4.069
5,563358.9985,4376031.046,3.804
5,563359.7475,4376030.702,3.703
5,563360.4125,4376030.337,3.67
5,563360.5675,4376030.214,3.676
5,563361.3905,4376029.681,3.788
5,563362.4045,4376029.174,3.913
5,563363.2365,4376028.512,4.003
5,563363.5175,4376028.191,4.157
5,563364.0285,4376027.76,4.183
5,563364.7025,4376027.282,4.174
5,563365.3385,4376026.79,4.244
5,563366.1385,4376026.168,4.326
5,563367.0905,4376025.535,4.416
5,563368.0985,4376025.017,4.509
5,563369.0795,4376024.315,4.611
5,563369.9965,4376023.689,4.695
5,563370.8005,4376023.273,4.802
5,563371.6045,4376023.002,4.644
5,563372.2665,4376022.789,4.491
5,563372.6435,4376022.574,4.217
5,563373.2965,4376022.334,4.011
5,563374.1765,4376021.854,3.819
5,563375.3345,4376021.394,3.605
5,563376.6135,4376020.643,3.378
5,563377.3985,4376020.32,3.389
5,563378.4885,4376019.747,3.49
5,563379.6825,4376019.259,3.724
5,563380.9135,4376018.455,4.054
5,563382.2615,4376018.158,4.353
5,563383.6485,4376017.495,4.547
5,563384.8175,4376016.953,4.69
5,563385.5955,4376016.565,4.699
5,563386.6825,4376015.782,4.68
5,563387.7255,4376015.123,4.695
5,563388.6235,4376014.404,4.563
5,563389.4025,4376013.73,4.467
5,563390.0855,4376013.239,4.328
5,563390.3665,4376013.054,4.167
5,563390.6035,4376012.959,3.996
5,563391.1245,4376012.624,3.772
5,563392.6045,4376011.678,2.892
5,563394.0285,4376010.797,2.424
5,563396.3375,4376009.111,2.027
5,563398.9705,4376007.655,1.709
5,563401.3505,4376007.053,1.566
5,563405.0735,4376005.966,1.6
5,563407.8065,4376003.951,1.671
5,563410.7625,4376001.525,1.782
5,563414.2545,4375999.793,1.841
5,563416.0435,4375999.025,1.789
5,563418.5015,4375998.167,1.536
5,563420.9935,4375996.728,1.166
5,563423.9095,4375995.051,0.736
5,563426.6075,4375993.001,0.355
5,563430.1135,4375990.509,-0.144
5,563432.6535,4375989.42,-0.487
5,563434.4805,4375988.719,-0.77
5,563435.3545,4375988.056,-0.886
5,563436.5245,4375987.823,-0.922
4,563591.3135,4376383.971,5.55
4,563592.1175,4376383.643,5.558
4,563592.9735,4376383.23,5.702
4,563594.1235,4376382.437,5.925
4,563595.2005,4376382.044,6.059
4,563596.2545,4376381.569,6.269
4,563597.6425,4376380.774,6.51
4,563598.5465,4376380.389,6.615
4,563599.4735,4376379.877,6.666
4,563600.2455,4376379.72,6.751
4,563600.4695,4376379.671,6.868
4,563601.9055,4376379.379,6.91
4,563602.6865,4376378.939,6.936
4,563602.8755,4376378.74,7.01
4,563603.8865,4376378.19,7.091
4,563605.1325,4376377.778,7.168
4,563605.9825,4376377.017,7.175
4,563606.8755,4376376.541,7.13
4,563607.7135,4376376.233,7.07
4,563608.7035,4376375.703,6.586
4,563610.6225,4376374.946,6.541
4,563611.3105,4376374.512,6.902
4,563612.4965,4376373.955,6.136
4,563614.9235,4376373.202,4.537
4,563618.2635,4376371.379,3.2
4,563620.9875,4376369.678,2.365
4,563622.4745,4376368.9,1.975
4,563625.4505,4376367.495,1.722
4,563628.2775,4376365.229,1.638
4,563630.4635,4376363.753,1.574
4,563633.9045,4376363.295,1.275
4,563636.8295,4376361.213,0.88
4,563640.4885,4376359.551,0.495
4,563644.7055,4376357.347,0.002
4,563648.0985,4376355.452,-0.446
4,563650.2635,4376354.086,-0.723
4,563652.0175,4376352.953,-0.925
3,563839.4525,4376909.941,3.987
3,563840.9005,4376909.36,4.156
3,563842.3455,4376908.36,4.461
3,563843.3445,4376907.567,4.751
3,563844.3985,4376906.713,5.029
3,563845.3845,4376906.208,5.382
3,563846.9185,4376905.451,5.817
3,563848.5425,4376904.718,6.179
3,563849.7625,4376904.012,6.46
3,563851.1145,4376903.286,6.644
3,563852.4695,4376902.29,6.702
3,563854.1625,4376901.592,6.702
3,563854.5225,4376901.235,6.754
3,563854.6645,4376901.018,6.847
3,563855.4225,4376900.519,6.773
3,563856.2195,4376899.512,6.71
3,563857.0595,4376898.788,6.703
3,563858.1375,4376898,6.674
3,563858.9995,4376897.502,6.588
3,563860.1615,4376896.752,6.318
3,563861.4765,4376896.18,6.087
3,563862.7755,4376895.576,5.778
3,563864.0565,4376894.789,5.505
3,563865.8515,4376893.679,5.104
3,563867.4985,4376892.611,4.743
3,563868.1745,4376892.015,4.645
3,563869.3525,4376890.918,4.573
3,563869.9645,4376890.477,4.578
3,563871.1905,4376889.909,4.668
3,563872.2585,4376889.198,4.736
3,563873.0075,4376888.532,4.843
3,563873.8985,4376887.898,4.861
3,563874.7385,4376887.265,4.672
3,563876.2495,4376886.545,4.468
