1,564217.3817,4377552.178,3.045233333
1,564218.47,4377552.613,3.145233333
1,564218.96,4377552.156,3.410233333
1,564219.805,4377551.656,3.883233333
1,564220.695,4377550.99,4.195233333
1,564221.378,4377550.367,4.554233333
1,564222.003,4377549.851,4.871233333
1,564222.59,4377549.464,5.083233333
1,564223.326,4377549.177,5.183233333
1,564224.074,4377548.811,5.233233333
1,564225.268,4377548.098,5.271233333
1,564225.913,4377547.631,5.233233333
1,564226.825,4377547.169,5.092233333
1,564227.473,4377546.712,4.963233333
1,564228.261,4377546.073,4.870233333
1,564229.031,4377545.208,4.702233333
1,564229.352,4377545.116,4.534233333
1,564230.262,4377544.383,4.380233333
1,564231.25,4377544.021,4.378233333
1,564232.255,4377543.617,4.472233333
1,564233.228,4377543.108,4.609233333
1,564234.053,4377542.675,4.773233333
1,564235.089,4377542.086,4.984233333
1,564235.881,4377541.512,5.183233333
1,564236.834,4377540.917,5.385233333
1,564237.532,4377540.489,5.568233333
1,564238.832,4377539.737,5.823233333
1,564239.79,4377539.283,6.014233333
1,564240.343,4377538.81,6.180233333
1,564241.029,4377538.402,6.306233333
1,564241.929,4377537.854,6.421233333
1,564243.14,4377537.112,6.499233333
1,564244.265,4377536.339,6.544233333
1,564245.794,4377535.265,6.560233333
1,564246.859,4377534.454,6.566233333
1,564248.018,4377533.77,6.578233333
1,564249.187,4377533.001,6.467233333
1,564250.405,4377532.502,6.352233333
1,564251.647,4377531.658,6.151233333
1,564253.273,4377530.638,5.806233333
1,564254.31,4377529.839,5.607233333
1,564255.77,4377528.736,5.328233333
1,564257.174,4377528.165,5.205233333
1,564257.961,4377527.575,5.198233333
1,564258.875,4377526.949,5.160233333
1,564259.538,4377526.771,5.206233333
1,564260.13,4377526.288,5.131233333
1,564261.192,4377525.844,4.928233333
1,564261.867,4377525.47,4.823233333
1,564262.568,4377524.932,4.819233333
1,564263.311,4377524.423,4.879233333
1,564263.69,4377524.437,4.951233333
1,564264.598,4377523.819,4.922233333
1,564265.095,4377523.28,4.908233333
1,564265.59,4377522.983,4.715233333
1,564266.231,4377522.346,4.541233333
1,564266.866,4377522.105,4.443233333
1,564267.626,4377521.156,4.227233333
1,564268.738,4377520.278,4.133233333
1,564269.915,4377519.788,4.066233333
1,564271.131,4377519.17,3.739233333
1,564273.016,4377518.305,3.530233333
1,564274.876,4377517.37,3.324233333
1,564277.052,4377516.042,3.025233333
1,564279.18,4377514.391,2.701233333
1,564281.177,4377513.42,2.483233333
1,564283.709,4377511.863,2.311233333
1,564286.169,4377510.094,2.217233333
