1,564218.599,4377552.426,3.204
1,564219.248,4377552.007,3.597
1,564220.132,4377551.631,3.945
1,564220.91,4377550.956,4.264
1,564221.893,4377550.159,4.788
1,564222.808,4377549.575,5.105
1,564224.001,4377548.76,5.195
1,564225.561,4377547.726,5.217
1,564226.546,4377547.031,5.163
1,564228.093,4377546.092,4.954
1,564229.025,4377545.413,4.79
1,564229.54,4377545.069,4.543
1,564230.877,4377544.325,4.425
1,564232.146,4377543.658,4.476
1,564233.587,4377542.793,4.715
1,564235.138,4377541.829,5.061
1,564236.522,4377540.862,5.356
1,564237.764,4377540.032,5.639
1,564239.254,4377539.026,6.016
1,564240.361,4377538.428,6.228
1,564241.21,4377537.774,6.375
1,564242.075,4377537.473,6.528
1,564243.645,4377536.484,6.59
1,564245.614,4377535.269,6.588
1,564247.087,4377534.191,6.619
1,564248.801,4377533.255,6.559
1,564250.227,4377532.439,6.415
1,564251.832,4377531.746,6.208
1,564253.538,4377530.384,5.792
1,564255.191,4377529.202,5.476
1,564256.42,4377528.558,5.295
1,564257.355,4377528.11,5.26
1,564257.812,4377527.613,5.338
1,564258.445,4377527.192,5.252
1,564259.1,4377526.996,5.272
1,564259.416,4377526.823,5.32
1,564259.818,4377526.525,5.336
1,564260.372,4377526.235,5.186
1,564261.079,4377525.793,5.071
1,564261.942,4377525.026,4.981
1,564262.416,4377524.486,4.997
1,564263.311,4377523.998,5.127
1,564264.281,4377523.677,5.083
1,564264.852,4377523.445,5.112
1,564265.287,4377523.233,5.085
1,564265.675,4377523.086,4.943
1,564266.55,4377522.374,4.714
1,564267.237,4377521.95,4.563
1,564268.136,4377521.325,4.39
1,564268.502,4377521.051,4.382
1,564269.327,4377520.649,4.299
1,564270.245,4377520.226,4.173
1,564271.399,4377519.413,3.881
1,564272.578,4377518.782,3.709
1,564273.938,4377518.099,3.489
1,564275.572,4377516.793,3.255
1,564277.942,4377515.205,2.951
1,564280.83,4377513.967,2.696
1,564282.9,4377512.45,2.546
1,564286.392,4377510.215,2.272
1,564290.227,4377508.361,1.998
1,564293.855,4377505.987,1.783
1,564298.138,4377503.4,1.808
1,564302.609,4377499.744,1.983
1,564306.465,4377497.197,2.066
1,564310.036,4377495.563,2.052
1,564313.339,4377493.661,1.941
1,564316.484,4377492.043,1.887
1,564319.57,4377489.508,1.928
1,564321.971,4377488.018,1.944
1,564322.689,4377487.636,1.869
1,564324.128,4377486.576,1.582
1,564326.861,4377484.844,1.268
1,564330.706,4377482.369,0.755
1,564334.345,4377480.073,0.251
1,564338.112,4377478.404,-0.258
1,564339.193,4377477.96,-0.422
1,564342.484,4377476.195,-0.491
2,564069.742,4377309.142,5.277
2,564070.619,4377308.745,5.245
2,564072.101,4377307.938,5.249
2,564073.755,4377307.058,5.524
2,564075.339,4377305.713,5.852
2,564076.278,4377304.992,6.147
2,564076.867,4377304.601,6.267
2,564077.723,4377304.002,6.413
2,564077.785,4377303.935,6.43
2,564078.636,4377303.469,6.585
2,564079.015,4377303.125,6.638
2,564079.865,4377302.415,6.712
2,564080.989,4377302.054,6.729
2,564082.804,4377301.078,6.735
2,564083.385,4377300.629,6.782
2,564083.661,4377300.281,6.841
2,564084.609,4377299.678,6.736
2,564085.779,4377298.907,6.69
2,564087.143,4377297.756,6.647
2,564088.6,4377297.051,6.492
2,564089.923,4377296.03,6.17
2,564091.255,4377295.021,5.78
2,564093.686,4377293.508,5.311
2,564095.019,4377292.984,5.134
2,564096.547,4377292.25,4.99
2,564098.429,4377291.288,4.938
2,564099.801,4377290.409,4.829
2,564101.09,4377289.544,4.801
2,564102.055,4377289.058,4.851
2,564102.734,4377288.687,5.006
2,564103.559,4377288.114,4.912
2,564104.941,4377287.092,4.84
2,564106.282,4377286.146,4.616
2,564107.86,4377285.282,4.476
2,564109.29,4377284.388,4.358
2,564110.53,4377283.59,4.009
2,564111.366,4377283.202,3.785
2,564112.185,4377282.441,3.623
2,564112.693,4377281.998,3.611
2,564113.321,4377281.38,3.472
2,564114.39,4377280.673,3.103
2,564116.447,4377279.267,2.926
2,564119.941,4377277.556,2.655
2,564125.345,4377274.216,2.459
2,564132.438,4377269.862,2.279
2,564138.923,4377265.747,2.154
2,564145.054,4377261.888,1.933
2,564150.701,4377258.075,1.681
2,564156.505,4377254.756,1.603
2,564160.986,4377251.498,1.706
2,564164.863,4377249.387,1.842
2,564169.393,4377246.884,1.945
2,564171.127,4377245.653,1.951
2,564172.41,4377244.993,1.864
2,564174.475,4377243.905,1.495
2,564178.639,4377241.169,0.939
2,564184.908,4377237.75,0.214
2,564189.407,4377235.117,-0.181
2,564191.865,4377232.992,-0.368
3,563840.794,4376909.378,4.185
3,563841.437,4376908.971,4.331
3,563842.242,4376908.603,4.428
3,563843.209,4376907.948,4.691
3,563844.391,4376907.125,5.012
3,563845.053,4376906.671,5.259
3,563845.993,4376906.115,5.541
3,563847.145,4376905.526,5.925
3,563848.113,4376904.793,6.211
3,563849.077,4376904.223,6.405
3,563849.744,4376903.79,6.548
3,563850.44,4376903.339,6.656
3,563851.376,4376902.761,6.726
3,563853.293,4376901.674,6.746
3,563854.249,4376901.165,6.774
3,563855.047,4376900.567,6.811
3,563855.924,4376899.918,6.783
3,563857.091,4376898.837,6.735
3,563858.081,4376898.172,6.778
3,563858.917,4376897.585,6.636
3,563859.776,4376897.048,6.48
3,563860.562,4376896.395,6.287
3,563861.394,4376896.175,6.156
3,563862.651,4376895.686,5.829
3,563863.755,4376895.075,5.597
3,563864.971,4376894.2,5.341
