X,Y,Z
5.633470000000000000e+05,4.375959000000000000e+06,2.361389790000000044e+00
5.633490000000000000e+05,4.375959000000000000e+06,2.357787559999999782e+00
5.633510000000000000e+05,4.375959000000000000e+06,2.347016630000000159e+00
5.633530000000000000e+05,4.375959000000000000e+06,2.336416939999999887e+00
5.633550000000000000e+05,4.375959000000000000e+06,2.324869270000000210e+00
5.633570000000000000e+05,4.375959000000000000e+06,2.298668380000000067e+00
5.633590000000000000e+05,4.375959000000000000e+06,2.262399030000000089e+00
5.633610000000000000e+05,4.375959000000000000e+06,2.229812320000000181e+00
5.633630000000000000e+05,4.375959000000000000e+06,2.201737329999999826e+00
5.633650000000000000e+05,4.375959000000000000e+06,2.177084439999999788e+00
5.633670000000000000e+05,4.375959000000000000e+06,2.155094230000000000e+00
5.633690000000000000e+05,4.375959000000000000e+06,2.123497889999999888e+00
5.633710000000000000e+05,4.375959000000000000e+06,2.072628560000000064e+00
5.633730000000000000e+05,4.375959000000000000e+06,2.002025610000000011e+00
5.633750000000000000e+05,4.375959000000000000e+06,1.910566109999999984e+00
5.633770000000000000e+05,4.375959000000000000e+06,1.786302789999999918e+00
5.633790000000000000e+05,4.375959000000000000e+06,1.610583490000000007e+00
5.633810000000000000e+05,4.375959000000000000e+06,1.388725149999999964e+00
5.633830000000000000e+05,4.375959000000000000e+06,1.174160129999999969e+00
5.633850000000000000e+05,4.375959000000000000e+06,1.009823169999999992e+00
5.633870000000000000e+05,4.375959000000000000e+06,8.912202009999999897e-01
5.633890000000000000e+05,4.375959000000000000e+06,7.802123770000000125e-01
5.633910000000000000e+05,4.375959000000000000e+06,6.375203759999999997e-01
5.633930000000000000e+05,4.375959000000000000e+06,4.821999630000000092e-01
5.633950000000000000e+05,4.375959000000000000e+06,3.692519949999999995e-01
5.633970000000000000e+05,4.375959000000000000e+06,2.939672870000000215e-01
5.633330000000000000e+05,4.375961000000000000e+06,2.353570879999999921e+00
5.633350000000000000e+05,4.375961000000000000e+06,2.402756370000000086e+00
5.633370000000000000e+05,4.375961000000000000e+06,2.435188119999999845e+00
5.633390000000000000e+05,4.375961000000000000e+06,2.455915780000000215e+00
5.633410000000000000e+05,4.375961000000000000e+06,2.451296430000000193e+00
5.633430000000000000e+05,4.375961000000000000e+06,2.459718549999999837e+00
5.633450000000000000e+05,4.375961000000000000e+06,2.481659529999999947e+00
5.633470000000000000e+05,4.375961000000000000e+06,2.473254809999999804e+00
5.633490000000000000e+05,4.375961000000000000e+06,2.445672950000000068e+00
5.633510000000000000e+05,4.375961000000000000e+06,2.408016500000000004e+00
5.633530000000000000e+05,4.375961000000000000e+06,2.371938319999999933e+00
5.633550000000000000e+05,4.375961000000000000e+06,2.336802350000000139e+00
5.633570000000000000e+05,4.375961000000000000e+06,2.295083239999999858e+00
5.633590000000000000e+05,4.375961000000000000e+06,2.252212989999999859e+00
5.633610000000000000e+05,4.375961000000000000e+06,2.217548990000000053e+00
5.633630000000000000e+05,4.375961000000000000e+06,2.191284260000000206e+00
5.633650000000000000e+05,4.375961000000000000e+06,2.174858729999999962e+00
5.633670000000000000e+05,4.375961000000000000e+06,2.166400589999999848e+00
5.633690000000000000e+05,4.375961000000000000e+06,2.148150999999999922e+00
5.633710000000000000e+05,4.375961000000000000e+06,2.106999409999999795e+00
5.633730000000000000e+05,4.375961000000000000e+06,2.048589359999999804e+00
5.633750000000000000e+05,4.375961000000000000e+06,1.976942399999999989e+00
5.633770000000000000e+05,4.375961000000000000e+06,1.874494850000000046e+00
5.633790000000000000e+05,4.375961000000000000e+06,1.715099439999999920e+00
5.633810000000000000e+05,4.375961000000000000e+06,1.499843129999999913e+00
5.633830000000000000e+05,4.375961000000000000e+06,1.281366409999999956e+00
5.633850000000000000e+05,4.375961000000000000e+06,1.111120969999999986e+00
5.633870000000000000e+05,4.375961000000000000e+06,9.866935270000000147e-01
5.633890000000000000e+05,4.375961000000000000e+06,8.690501529999999919e-01
5.633910000000000000e+05,4.375961000000000000e+06,7.205653789999999503e-01
5.633930000000000000e+05,4.375961000000000000e+06,5.549747350000000523e-01
5.633950000000000000e+05,4.375961000000000000e+06,4.233859640000000035e-01
5.633970000000000000e+05,4.375961000000000000e+06,3.353903560000000006e-01
5.633990000000000000e+05,4.375961000000000000e+06,2.693993359999999893e-01
5.634010000000000000e+05,4.375961000000000000e+06,1.910078749999999936e-01
5.633290000000000000e+05,4.375963000000000000e+06,2.490611420000000020e+00
5.633310000000000000e+05,4.375963000000000000e+06,2.492243690000000012e+00
5.633330000000000000e+05,4.375963000000000000e+06,2.525755010000000134e+00
5.633350000000000000e+05,4.375963000000000000e+06,2.583272329999999783e+00
5.633370000000000000e+05,4.375963000000000000e+06,2.633987799999999879e+00
5.633390000000000000e+05,4.375963000000000000e+06,2.669890969999999975e+00
5.633410000000000000e+05,4.375963000000000000e+06,2.661776409999999871e+00
5.633430000000000000e+05,4.375963000000000000e+06,2.632049149999999837e+00
5.633450000000000000e+05,4.375963000000000000e+06,2.599403759999999952e+00
5.633470000000000000e+05,4.375963000000000000e+06,2.558537149999999816e+00
5.633490000000000000e+05,4.375963000000000000e+06,2.511075320000000222e+00
5.633510000000000000e+05,4.375963000000000000e+06,2.458790860000000134e+00
5.633530000000000000e+05,4.375963000000000000e+06,2.407647990000000071e+00
5.633550000000000000e+05,4.375963000000000000e+06,2.356468469999999815e+00
5.633570000000000000e+05,4.375963000000000000e+06,2.302475789999999911e+00
5.633590000000000000e+05,4.375963000000000000e+06,2.252004470000000147e+00
5.633610000000000000e+05,4.375963000000000000e+06,2.211887309999999829e+00
5.633630000000000000e+05,4.375963000000000000e+06,2.183890519999999835e+00
5.633650000000000000e+05,4.375963000000000000e+06,2.173040659999999846e+00
5.633670000000000000e+05,4.375963000000000000e+06,2.175480090000000200e+00
5.633690000000000000e+05,4.375963000000000000e+06,2.169393480000000096e+00
5.633710000000000000e+05,4.375963000000000000e+06,2.138505939999999939e+00
5.633730000000000000e+05,4.375963000000000000e+06,2.090549119999999927e+00
5.633750000000000000e+05,4.375963000000000000e+06,2.036051819999999957e+00
5.633770000000000000e+05,4.375963000000000000e+06,1.954927319999999913e+00
5.633790000000000000e+05,4.375963000000000000e+06,1.812950300000000015e+00
5.633810000000000000e+05,4.375963000000000000e+06,1.608423020000000037e+00
5.633830000000000000e+05,4.375963000000000000e+06,1.388390030000000053e+00
5.633850000000000000e+05,4.375963000000000000e+06,1.208980780000000088e+00
5.633870000000000000e+05,4.375963000000000000e+06,1.073656619999999950e+00
5.633890000000000000e+05,4.375963000000000000e+06,9.459135789999999488e-01
5.633910000000000000e+05,4.375963000000000000e+06,7.906475490000000050e-01
5.633930000000000000e+05,4.375963000000000000e+06,6.171608669999999464e-01
5.633950000000000000e+05,4.375963000000000000e+06,4.687700710000000104e-01
5.633970000000000000e+05,4.375963000000000000e+06,3.703762769999999760e-01
5.633990000000000000e+05,4.375963000000000000e+06,3.064426900000000176e-01
5.634010000000000000e+05,4.375963000000000000e+06,2.436100479999999957e-01
5.634030000000000000e+05,4.375963000000000000e+06,1.680973080000000008e-01
5.633270000000000000e+05,4.375965000000000000e+06,2.627048540000000099e+00
5.633290000000000000e+05,4.375965000000000000e+06,2.628806430000000027e+00
5.633310000000000000e+05,4.375965000000000000e+06,2.649013730000000066e+00
5.633330000000000000e+05,4.375965000000000000e+06,2.704725540000000095e+00
5.633350000000000000e+05,4.375965000000000000e+06,2.772485220000000083e+00
5.633370000000000000e+05,4.375965000000000000e+06,2.823753470000000210e+00
5.633390000000000000e+05,4.375965000000000000e+06,2.838107939999999996e+00
5.633410000000000000e+05,4.375965000000000000e+06,2.803699669999999866e+00
5.633430000000000000e+05,4.375965000000000000e+06,2.748473520000000114e+00
5.633450000000000000e+05,4.375965000000000000e+06,2.694985529999999851e+00
5.633470000000000000e+05,4.375965000000000000e+06,2.642128299999999985e+00
5.633490000000000000e+05,4.375965000000000000e+06,2.586299930000000025e+00
5.633510000000000000e+05,4.375965000000000000e+06,2.525485150000000178e+00
5.633530000000000000e+05,4.375965000000000000e+06,2.461848849999999977e+00
5.633550000000000000e+05,4.375965000000000000e+06,2.396164339999999893e+00
5.633570000000000000e+05,4.375965000000000000e+06,2.328913809999999973e+00
5.633590000000000000e+05,4.375965000000000000e+06,2.267435519999999816e+00
5.633610000000000000e+05,4.375965000000000000e+06,2.218715860000000095e+00
5.633630000000000000e+05,4.375965000000000000e+06,2.185912080000000035e+00
5.633650000000000000e+05,4.375965000000000000e+06,2.176116169999999794e+00
5.633670000000000000e+05,4.375965000000000000e+06,2.184528879999999784e+00
5.633690000000000000e+05,4.375965000000000000e+06,2.187629020000000146e+00
5.633710000000000000e+05,4.375965000000000000e+06,2.166211060000000188e+00
5.633730000000000000e+05,4.375965000000000000e+06,2.126191159999999858e+00
5.633750000000000000e+05,4.375965000000000000e+06,2.084251019999999954e+00
5.633770000000000000e+05,4.375965000000000000e+06,2.021886779999999995e+00
5.633790000000000000e+05,4.375965000000000000e+06,1.897605629999999932e+00
5.633810000000000000e+05,4.375965000000000000e+06,1.709616660000000010e+00
5.633830000000000000e+05,4.375965000000000000e+06,1.496817929999999963e+00
5.633850000000000000e+05,4.375965000000000000e+06,1.309481319999999949e+00
5.633870000000000000e+05,4.375965000000000000e+06,1.159746090000000063e+00
5.633890000000000000e+05,4.375965000000000000e+06,1.020217170000000007e+00
5.633910000000000000e+05,4.375965000000000000e+06,8.591841789999999923e-01
5.633930000000000000e+05,4.375965000000000000e+06,6.762534860000000148e-01
5.633950000000000000e+05,4.375965000000000000e+06,5.120447230000000349e-01
5.633970000000000000e+05,4.375965000000000000e+06,4.076402619999999755e-01
5.633990000000000000e+05,4.375965000000000000e+06,3.502130589999999932e-01
5.634010000000000000e+05,4.375965000000000000e+06,3.013149410000000028e-01
5.634030000000000000e+05,4.375965000000000000e+06,2.360936839999999981e-01
5.633230000000000000e+05,4.375967000000000000e+06,2.712686399999999942e+00
5.633250000000000000e+05,4.375967000000000000e+06,2.747357109999999825e+00
5.633270000000000000e+05,4.375967000000000000e+06,2.756589159999999872e+00
5.633290000000000000e+05,4.375967000000000000e+06,2.768041059999999831e+00
5.633310000000000000e+05,4.375967000000000000e+06,2.806421760000000099e+00
5.633330000000000000e+05,4.375967000000000000e+06,2.875318200000000157e+00
5.633350000000000000e+05,4.375967000000000000e+06,2.940217479999999828e+00
5.633370000000000000e+05,4.375967000000000000e+06,2.973195469999999840e+00
5.633390000000000000e+05,4.375967000000000000e+06,2.963016280000000169e+00
5.633410000000000000e+05,4.375967000000000000e+06,2.918942050000000066e+00
5.633430000000000000e+05,4.375967000000000000e+06,2.862488939999999982e+00
5.633450000000000000e+05,4.375967000000000000e+06,2.807817809999999970e+00
5.633470000000000000e+05,4.375967000000000000e+06,2.752141239999999822e+00
5.633490000000000000e+05,4.375967000000000000e+06,2.690696130000000075e+00
5.633510000000000000e+05,4.375967000000000000e+06,2.621497540000000015e+00
5.633530000000000000e+05,4.375967000000000000e+06,2.544762940000000029e+00
5.633550000000000000e+05,4.375967000000000000e+06,2.463662289999999810e+00
5.633570000000000000e+05,4.375967000000000000e+06,2.381654230000000094e+00
5.633590000000000000e+05,4.375967000000000000e+06,2.306401370000000117e+00
5.633610000000000000e+05,4.375967000000000000e+06,2.246350089999999966e+00
5.633630000000000000e+05,4.375967000000000000e+06,2.205101459999999847e+00
5.633650000000000000e+05,4.375967000000000000e+06,2.189355620000000169e+00
5.633670000000000000e+05,4.375967000000000000e+06,2.196307809999999971e+00
5.633690000000000000e+05,4.375967000000000000e+06,2.203453469999999914e+00
5.633710000000000000e+05,4.375967000000000000e+06,2.188998530000000109e+00
5.633730000000000000e+05,4.375967000000000000e+06,2.154684449999999973e+00
5.633750000000000000e+05,4.375967000000000000e+06,2.120412069999999982e+00
5.633770000000000000e+05,4.375967000000000000e+06,2.071761790000000047e+00
5.633790000000000000e+05,4.375967000000000000e+06,1.966333380000000020e+00
5.633810000000000000e+05,4.375967000000000000e+06,1.801831989999999939e+00
5.633830000000000000e+05,4.375967000000000000e+06,1.606272900000000003e+00
5.633850000000000000e+05,4.375967000000000000e+06,1.417571099999999973e+00
5.633870000000000000e+05,4.375967000000000000e+06,1.254744829999999922e+00
5.633890000000000000e+05,4.375967000000000000e+06,1.102143490000000003e+00
5.633910000000000000e+05,4.375967000000000000e+06,9.362257529999999939e-01
5.633930000000000000e+05,4.375967000000000000e+06,7.445737239999999924e-01
5.633950000000000000e+05,4.375967000000000000e+06,5.643646789999999802e-01
5.633970000000000000e+05,4.375967000000000000e+06,4.525934850000000176e-01
5.633990000000000000e+05,4.375967000000000000e+06,4.020121640000000052e-01
5.634010000000000000e+05,4.375967000000000000e+06,3.636654209999999887e-01
5.634030000000000000e+05,4.375967000000000000e+06,3.064327989999999780e-01
5.634050000000000000e+05,4.375967000000000000e+06,2.322079900000000030e-01
5.633210000000000000e+05,4.375969000000000000e+06,2.797958640000000052e+00
5.633230000000000000e+05,4.375969000000000000e+06,2.807520830000000078e+00
5.633250000000000000e+05,4.375969000000000000e+06,2.847532789999999814e+00
5.633270000000000000e+05,4.375969000000000000e+06,2.887444040000000101e+00
5.633290000000000000e+05,4.375969000000000000e+06,2.917086110000000065e+00
5.633310000000000000e+05,4.375969000000000000e+06,2.961956129999999909e+00
5.633330000000000000e+05,4.375969000000000000e+06,3.025865210000000083e+00
5.633350000000000000e+05,4.375969000000000000e+06,3.081960179999999827e+00
5.633370000000000000e+05,4.375969000000000000e+06,3.107680170000000075e+00
5.633390000000000000e+05,4.375969000000000000e+06,3.097615330000000000e+00
5.633410000000000000e+05,4.375969000000000000e+06,3.061325909999999872e+00
5.633430000000000000e+05,4.375969000000000000e+06,3.013992510000000014e+00
5.633450000000000000e+05,4.375969000000000000e+06,2.965115990000000146e+00
5.633470000000000000e+05,4.375969000000000000e+06,2.910518989999999917e+00
5.633490000000000000e+05,4.375969000000000000e+06,2.843550050000000162e+00
5.633510000000000000e+05,4.375969000000000000e+06,2.763287239999999922e+00
5.633530000000000000e+05,4.375969000000000000e+06,2.669939190000000018e+00
5.633550000000000000e+05,4.375969000000000000e+06,2.569473939999999956e+00
5.633570000000000000e+05,4.375969000000000000e+06,2.468875230000000087e+00
5.633590000000000000e+05,4.375969000000000000e+06,2.376817749999999840e+00
5.633610000000000000e+05,4.375969000000000000e+06,2.302205390000000129e+00
5.633630000000000000e+05,4.375969000000000000e+06,2.248123080000000051e+00
5.633650000000000000e+05,4.375969000000000000e+06,2.218400729999999932e+00
5.633670000000000000e+05,4.375969000000000000e+06,2.214243450000000113e+00
5.633690000000000000e+05,4.375969000000000000e+06,2.217985769999999857e+00
5.633710000000000000e+05,4.375969000000000000e+06,2.206578610000000218e+00
5.633730000000000000e+05,4.375969000000000000e+06,2.176980149999999892e+00
5.633750000000000000e+05,4.375969000000000000e+06,2.147263530000000031e+00
5.633770000000000000e+05,4.375969000000000000e+06,2.107862069999999921e+00
5.633790000000000000e+05,4.375969000000000000e+06,2.022866660000000039e+00
5.633810000000000000e+05,4.375969000000000000e+06,1.886758750000000040e+00
5.633830000000000000e+05,4.375969000000000000e+06,1.713745220000000069e+00
5.633850000000000000e+05,4.375969000000000000e+06,1.531672829999999985e+00
5.633870000000000000e+05,4.375969000000000000e+06,1.361129030000000073e+00
5.633890000000000000e+05,4.375969000000000000e+06,1.195047799999999993e+00
5.633910000000000000e+05,4.375969000000000000e+06,1.023473379999999988e+00
5.633930000000000000e+05,4.375969000000000000e+06,8.286208360000000273e-01
5.633950000000000000e+05,4.375969000000000000e+06,6.365779919999999814e-01
5.633970000000000000e+05,4.375969000000000000e+06,5.101463170000000158e-01
5.633990000000000000e+05,4.375969000000000000e+06,4.569368679999999960e-01
5.634010000000000000e+05,4.375969000000000000e+06,4.245229380000000163e-01
5.634030000000000000e+05,4.375969000000000000e+06,3.716488070000000254e-01
5.634050000000000000e+05,4.375969000000000000e+06,2.962433549999999860e-01
5.634070000000000000e+05,4.375969000000000000e+06,2.278302319999999936e-01
5.633170000000000000e+05,4.375971000000000000e+06,2.995347559999999909e+00
5.633190000000000000e+05,4.375971000000000000e+06,2.927446479999999962e+00
5.633210000000000000e+05,4.375971000000000000e+06,2.899767540000000032e+00
5.633230000000000000e+05,4.375971000000000000e+06,2.915713950000000221e+00
5.633250000000000000e+05,4.375971000000000000e+06,2.960169560000000200e+00
5.633270000000000000e+05,4.375971000000000000e+06,3.011630579999999835e+00
5.633290000000000000e+05,4.375971000000000000e+06,3.050939329999999838e+00
5.633310000000000000e+05,4.375971000000000000e+06,3.098765649999999816e+00
5.633330000000000000e+05,4.375971000000000000e+06,3.169127410000000200e+00
5.633350000000000000e+05,4.375971000000000000e+06,3.239821389999999912e+00
5.633370000000000000e+05,4.375971000000000000e+06,3.274430310000000066e+00
5.633390000000000000e+05,4.375971000000000000e+06,3.265167570000000019e+00
5.633410000000000000e+05,4.375971000000000000e+06,3.232127409999999923e+00
5.633430000000000000e+05,4.375971000000000000e+06,3.194316029999999973e+00
5.633450000000000000e+05,4.375971000000000000e+06,3.159153610000000167e+00
5.633470000000000000e+05,4.375971000000000000e+06,3.118563799999999997e+00
5.633490000000000000e+05,4.375971000000000000e+06,3.056322619999999990e+00
5.633510000000000000e+05,4.375971000000000000e+06,2.966749989999999837e+00
5.633530000000000000e+05,4.375971000000000000e+06,2.852379140000000035e+00
5.633550000000000000e+05,4.375971000000000000e+06,2.725176160000000181e+00
5.633570000000000000e+05,4.375971000000000000e+06,2.598633249999999784e+00
5.633590000000000000e+05,4.375971000000000000e+06,2.485022049999999982e+00
5.633610000000000000e+05,4.375971000000000000e+06,2.392154670000000038e+00
5.633630000000000000e+05,4.375971000000000000e+06,2.320634890000000006e+00
5.633650000000000000e+05,4.375971000000000000e+06,2.269612340000000117e+00
5.633670000000000000e+05,4.375971000000000000e+06,2.244304379999999988e+00
5.633690000000000000e+05,4.375971000000000000e+06,2.236446780000000079e+00
5.633710000000000000e+05,4.375971000000000000e+06,2.224128490000000014e+00
