X,Y,Z
5.633910000000000000e+05,4.375957000000000000e+06,3.839253160000000165e-01
5.633930000000000000e+05,4.375957000000000000e+06,3.068565779999999910e-01
5.633350000000000000e+05,4.375959000000000000e+06,1.956017729999999899e+00
5.633370000000000000e+05,4.375959000000000000e+06,1.892685739999999894e+00
5.633390000000000000e+05,4.375959000000000000e+06,1.857677440000000013e+00
5.633410000000000000e+05,4.375959000000000000e+06,1.837270380000000092e+00
5.633430000000000000e+05,4.375959000000000000e+06,1.845038340000000110e+00
5.633450000000000000e+05,4.375959000000000000e+06,1.928956649999999939e+00
5.633470000000000000e+05,4.375959000000000000e+06,1.930690379999999928e+00
5.633490000000000000e+05,4.375959000000000000e+06,1.931929549999999995e+00
5.633510000000000000e+05,4.375959000000000000e+06,1.950969179999999970e+00
5.633530000000000000e+05,4.375959000000000000e+06,1.968872640000000063e+00
5.633550000000000000e+05,4.375959000000000000e+06,2.006573899999999799e+00
5.633570000000000000e+05,4.375959000000000000e+06,2.042535539999999816e+00
5.633590000000000000e+05,4.375959000000000000e+06,2.087581929999999808e+00
5.633610000000000000e+05,4.375959000000000000e+06,2.121113110000000024e+00
5.633630000000000000e+05,4.375959000000000000e+06,2.135270859999999882e+00
5.633650000000000000e+05,4.375959000000000000e+06,2.136825829999999815e+00
5.633670000000000000e+05,4.375959000000000000e+06,2.151835059999999800e+00
5.633690000000000000e+05,4.375959000000000000e+06,2.158882730000000194e+00
5.633710000000000000e+05,4.375959000000000000e+06,2.152706440000000221e+00
5.633730000000000000e+05,4.375959000000000000e+06,2.128484920000000002e+00
5.633750000000000000e+05,4.375959000000000000e+06,2.044110310000000208e+00
5.633770000000000000e+05,4.375959000000000000e+06,1.867911319999999931e+00
5.633790000000000000e+05,4.375959000000000000e+06,1.575072379999999939e+00
5.633810000000000000e+05,4.375959000000000000e+06,1.226593409999999995e+00
5.633830000000000000e+05,4.375959000000000000e+06,9.002147940000000403e-01
5.633850000000000000e+05,4.375959000000000000e+06,6.392246700000000503e-01
5.633870000000000000e+05,4.375959000000000000e+06,4.824547770000000013e-01
5.633890000000000000e+05,4.375959000000000000e+06,4.137401620000000224e-01
5.633910000000000000e+05,4.375959000000000000e+06,3.724132099999999945e-01
5.633930000000000000e+05,4.375959000000000000e+06,3.017574049999999786e-01
5.633330000000000000e+05,4.375961000000000000e+06,2.268272880000000047e+00
5.633350000000000000e+05,4.375961000000000000e+06,2.401863070000000100e+00
5.633370000000000000e+05,4.375961000000000000e+06,2.333338690000000160e+00
5.633390000000000000e+05,4.375961000000000000e+06,2.246233779999999847e+00
5.633410000000000000e+05,4.375961000000000000e+06,2.206865089999999974e+00
5.633430000000000000e+05,4.375961000000000000e+06,2.171220389999999778e+00
5.633450000000000000e+05,4.375961000000000000e+06,2.158761660000000138e+00
5.633470000000000000e+05,4.375961000000000000e+06,2.100502740000000035e+00
5.633490000000000000e+05,4.375961000000000000e+06,2.065955600000000114e+00
5.633510000000000000e+05,4.375961000000000000e+06,2.037556869999999964e+00
5.633530000000000000e+05,4.375961000000000000e+06,2.017308340000000033e+00
5.633550000000000000e+05,4.375961000000000000e+06,2.015051140000000185e+00
5.633570000000000000e+05,4.375961000000000000e+06,2.031123389999999862e+00
5.633590000000000000e+05,4.375961000000000000e+06,2.057424210000000198e+00
5.633610000000000000e+05,4.375961000000000000e+06,2.084337909999999905e+00
5.633630000000000000e+05,4.375961000000000000e+06,2.100428260000000158e+00
5.633650000000000000e+05,4.375961000000000000e+06,2.108905159999999945e+00
5.633670000000000000e+05,4.375961000000000000e+06,2.132183509999999949e+00
5.633690000000000000e+05,4.375961000000000000e+06,2.141199349999999946e+00
5.633710000000000000e+05,4.375961000000000000e+06,2.137902110000000189e+00
5.633730000000000000e+05,4.375961000000000000e+06,2.144487439999999800e+00
5.633750000000000000e+05,4.375961000000000000e+06,2.129627070000000177e+00
5.633770000000000000e+05,4.375961000000000000e+06,2.038529630000000203e+00
5.633790000000000000e+05,4.375961000000000000e+06,1.802193479999999903e+00
5.633810000000000000e+05,4.375961000000000000e+06,1.452356420000000092e+00
5.633830000000000000e+05,4.375961000000000000e+06,1.089553089999999891e+00
5.633850000000000000e+05,4.375961000000000000e+06,7.966785210000000284e-01
5.633870000000000000e+05,4.375961000000000000e+06,6.003854979999999619e-01
5.633890000000000000e+05,4.375961000000000000e+06,4.872898179999999857e-01
5.633910000000000000e+05,4.375961000000000000e+06,4.136302660000000242e-01
5.633930000000000000e+05,4.375961000000000000e+06,3.369145570000000034e-01
5.633950000000000000e+05,4.375961000000000000e+06,2.389285200000000053e-01
5.633290000000000000e+05,4.375963000000000000e+06,2.365080069999999868e+00
5.633310000000000000e+05,4.375963000000000000e+06,2.519550830000000019e+00
5.633330000000000000e+05,4.375963000000000000e+06,2.665977830000000104e+00
5.633350000000000000e+05,4.375963000000000000e+06,2.763466100000000036e+00
5.633370000000000000e+05,4.375963000000000000e+06,2.697322030000000037e+00
5.633390000000000000e+05,4.375963000000000000e+06,2.585641780000000001e+00
5.633410000000000000e+05,4.375963000000000000e+06,2.509078220000000137e+00
5.633430000000000000e+05,4.375963000000000000e+06,2.444053040000000010e+00
5.633450000000000000e+05,4.375963000000000000e+06,2.372395490000000162e+00
5.633470000000000000e+05,4.375963000000000000e+06,2.272975419999999858e+00
5.633490000000000000e+05,4.375963000000000000e+06,2.197490249999999978e+00
5.633510000000000000e+05,4.375963000000000000e+06,2.130030169999999945e+00
5.633530000000000000e+05,4.375963000000000000e+06,2.074562310000000132e+00
5.633550000000000000e+05,4.375963000000000000e+06,2.038954550000000143e+00
5.633570000000000000e+05,4.375963000000000000e+06,2.027172049999999892e+00
5.633590000000000000e+05,4.375963000000000000e+06,2.034101970000000037e+00
5.633610000000000000e+05,4.375963000000000000e+06,2.051116229999999874e+00
5.633630000000000000e+05,4.375963000000000000e+06,2.063814639999999923e+00
5.633650000000000000e+05,4.375963000000000000e+06,2.078413279999999919e+00
5.633670000000000000e+05,4.375963000000000000e+06,2.110490739999999921e+00
5.633690000000000000e+05,4.375963000000000000e+06,2.128696129999999798e+00
5.633710000000000000e+05,4.375963000000000000e+06,2.137495390000000217e+00
5.633730000000000000e+05,4.375963000000000000e+06,2.160556619999999928e+00
5.633750000000000000e+05,4.375963000000000000e+06,2.187304210000000193e+00
5.633770000000000000e+05,4.375963000000000000e+06,2.170761939999999779e+00
5.633790000000000000e+05,4.375963000000000000e+06,2.001240419999999798e+00
5.633810000000000000e+05,4.375963000000000000e+06,1.683788740000000006e+00
5.633830000000000000e+05,4.375963000000000000e+06,1.310533579999999976e+00
5.633850000000000000e+05,4.375963000000000000e+06,9.766174269999999824e-01
5.633870000000000000e+05,4.375963000000000000e+06,7.485781019999999675e-01
5.633890000000000000e+05,4.375963000000000000e+06,5.999371759999999609e-01
5.633910000000000000e+05,4.375963000000000000e+06,5.015971219999999509e-01
5.633930000000000000e+05,4.375963000000000000e+06,4.057170030000000205e-01
5.633950000000000000e+05,4.375963000000000000e+06,2.764896880000000112e-01
5.633970000000000000e+05,4.375963000000000000e+06,1.568321530000000019e-01
5.633270000000000000e+05,4.375965000000000000e+06,2.588604849999999846e+00
5.633290000000000000e+05,4.375965000000000000e+06,2.736717570000000155e+00
5.633310000000000000e+05,4.375965000000000000e+06,2.893149489999999879e+00
5.633330000000000000e+05,4.375965000000000000e+06,2.984936289999999826e+00
5.633350000000000000e+05,4.375965000000000000e+06,2.999479930000000127e+00
5.633370000000000000e+05,4.375965000000000000e+06,2.939156539999999929e+00
5.633390000000000000e+05,4.375965000000000000e+06,2.847144140000000156e+00
5.633410000000000000e+05,4.375965000000000000e+06,2.740562939999999781e+00
5.633430000000000000e+05,4.375965000000000000e+06,2.640599410000000091e+00
5.633450000000000000e+05,4.375965000000000000e+06,2.540750200000000181e+00
5.633470000000000000e+05,4.375965000000000000e+06,2.436816289999999885e+00
5.633490000000000000e+05,4.375965000000000000e+06,2.337288619999999817e+00
5.633510000000000000e+05,4.375965000000000000e+06,2.242466219999999844e+00
5.633530000000000000e+05,4.375965000000000000e+06,2.156996739999999857e+00
5.633550000000000000e+05,4.375965000000000000e+06,2.086210079999999856e+00
5.633570000000000000e+05,4.375965000000000000e+06,2.040917610000000160e+00
5.633590000000000000e+05,4.375965000000000000e+06,2.028458380000000005e+00
5.633610000000000000e+05,4.375965000000000000e+06,2.032513610000000082e+00
5.633630000000000000e+05,4.375965000000000000e+06,2.038810620000000018e+00
5.633650000000000000e+05,4.375965000000000000e+06,2.055503789999999942e+00
5.633670000000000000e+05,4.375965000000000000e+06,2.093363230000000019e+00
5.633690000000000000e+05,4.375965000000000000e+06,2.123646700000000109e+00
5.633710000000000000e+05,4.375965000000000000e+06,2.146592029999999873e+00
5.633730000000000000e+05,4.375965000000000000e+06,2.175544830000000207e+00
5.633750000000000000e+05,4.375965000000000000e+06,2.222207389999999894e+00
5.633770000000000000e+05,4.375965000000000000e+06,2.260645869999999835e+00
5.633790000000000000e+05,4.375965000000000000e+06,2.159945659999999990e+00
5.633810000000000000e+05,4.375965000000000000e+06,1.899027859999999901e+00
5.633830000000000000e+05,4.375965000000000000e+06,1.543228650000000091e+00
5.633850000000000000e+05,4.375965000000000000e+06,1.183900179999999969e+00
5.633870000000000000e+05,4.375965000000000000e+06,9.193560179999999971e-01
5.633890000000000000e+05,4.375965000000000000e+06,7.292424669999999498e-01
5.633910000000000000e+05,4.375965000000000000e+06,6.037032909999999752e-01
5.633930000000000000e+05,4.375965000000000000e+06,4.815324069999999956e-01
5.633950000000000000e+05,4.375965000000000000e+06,3.170745819999999937e-01
5.633970000000000000e+05,4.375965000000000000e+06,1.870498140000000087e-01
5.633230000000000000e+05,4.375967000000000000e+06,2.633477800000000091e+00
5.633250000000000000e+05,4.375967000000000000e+06,2.788951250000000215e+00
5.633270000000000000e+05,4.375967000000000000e+06,2.915176510000000221e+00
5.633290000000000000e+05,4.375967000000000000e+06,3.051289970000000018e+00
5.633310000000000000e+05,4.375967000000000000e+06,3.171168109999999984e+00
5.633330000000000000e+05,4.375967000000000000e+06,3.197040569999999970e+00
5.633350000000000000e+05,4.375967000000000000e+06,3.153619120000000109e+00
5.633370000000000000e+05,4.375967000000000000e+06,3.104367209999999933e+00
5.633390000000000000e+05,4.375967000000000000e+06,3.031952509999999990e+00
5.633410000000000000e+05,4.375967000000000000e+06,2.926780920000000119e+00
5.633430000000000000e+05,4.375967000000000000e+06,2.820277649999999969e+00
5.633450000000000000e+05,4.375967000000000000e+06,2.717585810000000102e+00
5.633470000000000000e+05,4.375967000000000000e+06,2.614226739999999882e+00
5.633490000000000000e+05,4.375967000000000000e+06,2.494852659999999833e+00
5.633510000000000000e+05,4.375967000000000000e+06,2.374073220000000095e+00
5.633530000000000000e+05,4.375967000000000000e+06,2.263608270000000200e+00
5.633550000000000000e+05,4.375967000000000000e+06,2.162685469999999999e+00
5.633570000000000000e+05,4.375967000000000000e+06,2.085477780000000170e+00
5.633590000000000000e+05,4.375967000000000000e+06,2.047504079999999949e+00
5.633610000000000000e+05,4.375967000000000000e+06,2.029303839999999859e+00
5.633630000000000000e+05,4.375967000000000000e+06,2.020434509999999850e+00
5.633650000000000000e+05,4.375967000000000000e+06,2.031933110000000209e+00
5.633670000000000000e+05,4.375967000000000000e+06,2.072323299999999868e+00
5.633690000000000000e+05,4.375967000000000000e+06,2.118030350000000173e+00
5.633710000000000000e+05,4.375967000000000000e+06,2.154674469999999786e+00
5.633730000000000000e+05,4.375967000000000000e+06,2.189215649999999957e+00
5.633750000000000000e+05,4.375967000000000000e+06,2.245154279999999947e+00
5.633770000000000000e+05,4.375967000000000000e+06,2.309684949999999848e+00
5.633790000000000000e+05,4.375967000000000000e+06,2.270795999999999815e+00
5.633810000000000000e+05,4.375967000000000000e+06,2.084328479999999928e+00
5.633830000000000000e+05,4.375967000000000000e+06,1.777637869999999953e+00
5.633850000000000000e+05,4.375967000000000000e+06,1.425500750000000094e+00
5.633870000000000000e+05,4.375967000000000000e+06,1.124965070000000011e+00
5.633890000000000000e+05,4.375967000000000000e+06,8.940674389999999638e-01
5.633910000000000000e+05,4.375967000000000000e+06,7.330433330000000192e-01
5.633930000000000000e+05,4.375967000000000000e+06,5.744732289999999741e-01
5.633950000000000000e+05,4.375967000000000000e+06,3.813879119999999956e-01
5.633970000000000000e+05,4.375967000000000000e+06,2.341634180000000121e-01
5.633990000000000000e+05,4.375967000000000000e+06,1.488965220000000034e-01
5.634010000000000000e+05,4.375967000000000000e+06,1.197421679999999961e-01
5.633210000000000000e+05,4.375969000000000000e+06,2.759360179999999829e+00
5.633230000000000000e+05,4.375969000000000000e+06,2.932595689999999866e+00
5.633250000000000000e+05,4.375969000000000000e+06,3.071956389999999981e+00
5.633270000000000000e+05,4.375969000000000000e+06,3.172148319999999799e+00
5.633290000000000000e+05,4.375969000000000000e+06,3.265192340000000026e+00
5.633310000000000000e+05,4.375969000000000000e+06,3.320926989999999801e+00
5.633330000000000000e+05,4.375969000000000000e+06,3.316242390000000206e+00
5.633350000000000000e+05,4.375969000000000000e+06,3.293608959999999808e+00
5.633370000000000000e+05,4.375969000000000000e+06,3.274160429999999788e+00
5.633390000000000000e+05,4.375969000000000000e+06,3.224236739999999823e+00
5.633410000000000000e+05,4.375969000000000000e+06,3.142358049999999903e+00
5.633430000000000000e+05,4.375969000000000000e+06,3.050670259999999967e+00
5.633450000000000000e+05,4.375969000000000000e+06,2.952223130000000140e+00
5.633470000000000000e+05,4.375969000000000000e+06,2.839722060000000159e+00
5.633490000000000000e+05,4.375969000000000000e+06,2.696209070000000096e+00
5.633510000000000000e+05,4.375969000000000000e+06,2.544114340000000141e+00
5.633530000000000000e+05,4.375969000000000000e+06,2.403770830000000025e+00
5.633550000000000000e+05,4.375969000000000000e+06,2.277847260000000151e+00
5.633570000000000000e+05,4.375969000000000000e+06,2.173241720000000043e+00
5.633590000000000000e+05,4.375969000000000000e+06,2.100491089999999783e+00
5.633610000000000000e+05,4.375969000000000000e+06,2.047277840000000015e+00
5.633630000000000000e+05,4.375969000000000000e+06,2.011170669999999827e+00
5.633650000000000000e+05,4.375969000000000000e+06,2.007119639999999983e+00
5.633670000000000000e+05,4.375969000000000000e+06,2.046238450000000153e+00
5.633690000000000000e+05,4.375969000000000000e+06,2.108429720000000174e+00
5.633710000000000000e+05,4.375969000000000000e+06,2.158537180000000166e+00
5.633730000000000000e+05,4.375969000000000000e+06,2.200433090000000202e+00
5.633750000000000000e+05,4.375969000000000000e+06,2.259926479999999849e+00
5.633770000000000000e+05,4.375969000000000000e+06,2.328041670000000174e+00
5.633790000000000000e+05,4.375969000000000000e+06,2.337957260000000037e+00
5.633810000000000000e+05,4.375969000000000000e+06,2.235618440000000096e+00
5.633830000000000000e+05,4.375969000000000000e+06,2.007901260000000132e+00
5.633850000000000000e+05,4.375969000000000000e+06,1.690025789999999972e+00
5.633870000000000000e+05,4.375969000000000000e+06,1.361243710000000107e+00
5.633890000000000000e+05,4.375969000000000000e+06,1.089367640000000081e+00
5.633910000000000000e+05,4.375969000000000000e+06,8.836749619999999528e-01
5.633930000000000000e+05,4.375969000000000000e+06,6.851433639999999770e-01
5.633950000000000000e+05,4.375969000000000000e+06,4.694375040000000054e-01
5.633970000000000000e+05,4.375969000000000000e+06,3.054143029999999981e-01
5.633990000000000000e+05,4.375969000000000000e+06,2.070936200000000060e-01
5.634010000000000000e+05,4.375969000000000000e+06,1.551069409999999982e-01
5.634030000000000000e+05,4.375969000000000000e+06,8.848813899999999344e-02
5.633170000000000000e+05,4.375971000000000000e+06,2.902035950000000142e+00
5.633190000000000000e+05,4.375971000000000000e+06,2.945255169999999811e+00
5.633210000000000000e+05,4.375971000000000000e+06,3.071959720000000171e+00
5.633230000000000000e+05,4.375971000000000000e+06,3.191371039999999937e+00
5.633250000000000000e+05,4.375971000000000000e+06,3.276267690000000066e+00
5.633270000000000000e+05,4.375971000000000000e+06,3.336005300000000062e+00
5.633290000000000000e+05,4.375971000000000000e+06,3.395395499999999789e+00
5.633310000000000000e+05,4.375971000000000000e+06,3.423613210000000073e+00
5.633330000000000000e+05,4.375971000000000000e+06,3.442705020000000005e+00
5.633350000000000000e+05,4.375971000000000000e+06,3.471528830000000010e+00
5.633370000000000000e+05,4.375971000000000000e+06,3.484778149999999908e+00
5.633390000000000000e+05,4.375971000000000000e+06,3.446299740000000167e+00
5.633410000000000000e+05,4.375971000000000000e+06,3.379791679999999854e+00
5.633430000000000000e+05,4.375971000000000000e+06,3.302273229999999948e+00
5.633450000000000000e+05,4.375971000000000000e+06,3.218290389999999945e+00
5.633470000000000000e+05,4.375971000000000000e+06,3.117255000000000109e+00
5.633490000000000000e+05,4.375971000000000000e+06,2.974315910000000063e+00
5.633510000000000000e+05,4.375971000000000000e+06,2.797206629999999805e+00
5.633530000000000000e+05,4.375971000000000000e+06,2.615384199999999826e+00
5.633550000000000000e+05,4.375971000000000000e+06,2.455550060000000201e+00
5.633570000000000000e+05,4.375971000000000000e+06,2.318609209999999976e+00
5.633590000000000000e+05,4.375971000000000000e+06,2.201817880000000116e+00
5.633610000000000000e+05,4.375971000000000000e+06,2.101845019999999842e+00
5.633630000000000000e+05,4.375971000000000000e+06,2.027189579999999935e+00
5.633650000000000000e+05,4.375971000000000000e+06,2.000170310000000118e+00
5.633670000000000000e+05,4.375971000000000000e+06,2.033551450000000038e+00
5.633690000000000000e+05,4.375971000000000000e+06,2.102234839999999938e+00
5.633710000000000000e+05,4.375971000000000000e+06,2.158058969999999910e+00
5.633730000000000000e+05,4.375971000000000000e+06,2.204522499999999940e+00
5.633750000000000000e+05,4.375971000000000000e+06,2.264929249999999783e+00
5.633770000000000000e+05,4.375971000000000000e+06,2.329599480000000167e+00
5.633790000000000000e+05,4.375971000000000000e+06,2.370257249999999871e+00
5.633810000000000000e+05,4.375971000000000000e+06,2.342587079999999933e+00
5.633830000000000000e+05,4.375971000000000000e+06,2.206482639999999940e+00
5.633850000000000000e+05,4.375971000000000000e+06,1.953526679999999960e+00
5.633870000000000000e+05,4.375971000000000000e+06,1.623162100000000052e+00
5.633890000000000000e+05,4.375971000000000000e+06,1.313106440000000097e+00
5.633910000000000000e+05,4.375971000000000000e+06,1.053623540000000025e+00
5.633930000000000000e+05,4.375971000000000000e+06,8.235728799999999517e-01
5.633950000000000000e+05,4.375971000000000000e+06,5.999248459999999561e-01
5.633970000000000000e+05,4.375971000000000000e+06,4.196205359999999884e-01
5.633990000000000000e+05,4.375971000000000000e+06,2.920125350000000175e-01
5.634010000000000000e+05,4.375971000000000000e+06,2.026278639999999909e-01
5.634030000000000000e+05,4.375971000000000000e+06,1.157504480000000058e-01
5.633150000000000000e+05,4.375973000000000000e+06,3.247794869999999889e+00
5.633170000000000000e+05,4.375973000000000000e+06,3.222001310000000007e+00
5.633190000000000000e+05,4.375973000000000000e+06,3.259048159999999861e+00
5.633210000000000000e+05,4.375973000000000000e+06,3.322649939999999802e+00
5.633230000000000000e+05,4.375973000000000000e+06,3.377847539999999871e+00
5.633250000000000000e+05,4.375973000000000000e+06,3.401176819999999879e+00
5.633270000000000000e+05,4.375973000000000000e+06,3.439592869999999802e+00
5.633290000000000000e+05,4.375973000000000000e+06,3.502096390000000170e+00
5.633310000000000000e+05,4.375973000000000000e+06,3.573347650000000097e+00
5.633330000000000000e+05,4.375973000000000000e+06,3.647002050000000217e+00
5.633350000000000000e+05,4.375973000000000000e+06,3.704994639999999784e+00
5.633370000000000000e+05,4.375973000000000000e+06,3.725210380000000043e+00
5.633390000000000000e+05,4.375973000000000000e+06,3.659549900000000022e+00
5.633410000000000000e+05,4.375973000000000000e+06,3.576367729999999856e+00
5.633430000000000000e+05,4.375973000000000000e+06,3.510139450000000050e+00
5.633450000000000000e+05,4.375973000000000000e+06,3.458823170000000058e+00
5.633470000000000000e+05,4.375973000000000000e+06,3.406480070000000193e+00
5.633490000000000000e+05,4.375973000000000000e+06,3.308120629999999895e+00
5.633510000000000000e+05,4.375973000000000000e+06,3.141395049999999856e+00
5.633530000000000000e+05,4.375973000000000000e+06,2.930823639999999841e+00
5.633550000000000000e+05,4.375973000000000000e+06,2.721948600000000162e+00
5.633570000000000000e+05,4.375973000000000000e+06,2.531840190000000046e+00
5.633590000000000000e+05,4.375973000000000000e+06,2.360804589999999870e+00
5.633610000000000000e+05,4.375973000000000000e+06,2.204398499999999927e+00
