X,Y,Z
5.633950000000000000e+05,4.375957000000000000e+06,5.392859559999999552e-01
5.633970000000000000e+05,4.375957000000000000e+06,3.973413599999999768e-01
5.633990000000000000e+05,4.375957000000000000e+06,2.860735209999999973e-01
5.634010000000000000e+05,4.375957000000000000e+06,2.102541370000000076e-01
5.634030000000000000e+05,4.375957000000000000e+06,1.666383439999999938e-01
5.633350000000000000e+05,4.375959000000000000e+06,1.511706910000000015e+00
5.633370000000000000e+05,4.375959000000000000e+06,1.686379190000000028e+00
5.633390000000000000e+05,4.375959000000000000e+06,1.832719219999999982e+00
5.633410000000000000e+05,4.375959000000000000e+06,1.892373700000000047e+00
5.633430000000000000e+05,4.375959000000000000e+06,1.868468959999999957e+00
5.633450000000000000e+05,4.375959000000000000e+06,1.837609899999999907e+00
5.633470000000000000e+05,4.375959000000000000e+06,1.772901199999999955e+00
5.633490000000000000e+05,4.375959000000000000e+06,1.685715529999999962e+00
5.633510000000000000e+05,4.375959000000000000e+06,1.599623709999999921e+00
5.633530000000000000e+05,4.375959000000000000e+06,1.545253350000000081e+00
5.633550000000000000e+05,4.375959000000000000e+06,1.525421899999999997e+00
5.633570000000000000e+05,4.375959000000000000e+06,1.519723909999999956e+00
5.633590000000000000e+05,4.375959000000000000e+06,1.515862360000000075e+00
5.633610000000000000e+05,4.375959000000000000e+06,1.520229880000000033e+00
5.633630000000000000e+05,4.375959000000000000e+06,1.543867719999999943e+00
5.633650000000000000e+05,4.375959000000000000e+06,1.587903449999999994e+00
5.633670000000000000e+05,4.375959000000000000e+06,1.637759449999999894e+00
5.633690000000000000e+05,4.375959000000000000e+06,1.680271180000000086e+00
5.633710000000000000e+05,4.375959000000000000e+06,1.716338369999999891e+00
5.633730000000000000e+05,4.375959000000000000e+06,1.751570000000000071e+00
5.633750000000000000e+05,4.375959000000000000e+06,1.775230099999999922e+00
5.633770000000000000e+05,4.375959000000000000e+06,1.762206570000000028e+00
5.633790000000000000e+05,4.375959000000000000e+06,1.696185739999999997e+00
5.633810000000000000e+05,4.375959000000000000e+06,1.584251740000000019e+00
5.633830000000000000e+05,4.375959000000000000e+06,1.445000529999999950e+00
5.633850000000000000e+05,4.375959000000000000e+06,1.310084990000000005e+00
5.633870000000000000e+05,4.375959000000000000e+06,1.202599149999999950e+00
5.633890000000000000e+05,4.375959000000000000e+06,1.102746470000000034e+00
5.633910000000000000e+05,4.375959000000000000e+06,9.746788950000000451e-01
5.633930000000000000e+05,4.375959000000000000e+06,8.179585839999999886e-01
5.633950000000000000e+05,4.375959000000000000e+06,6.667484980000000228e-01
5.633970000000000000e+05,4.375959000000000000e+06,5.326893529999999766e-01
5.633990000000000000e+05,4.375959000000000000e+06,4.105601970000000156e-01
5.634010000000000000e+05,4.375959000000000000e+06,3.081470009999999760e-01
5.634030000000000000e+05,4.375959000000000000e+06,2.316672549999999886e-01
5.634050000000000000e+05,4.375959000000000000e+06,1.730087120000000089e-01
5.633330000000000000e+05,4.375961000000000000e+06,1.784597060000000068e+00
5.633350000000000000e+05,4.375961000000000000e+06,2.004456489999999924e+00
5.633370000000000000e+05,4.375961000000000000e+06,2.156012410000000212e+00
5.633390000000000000e+05,4.375961000000000000e+06,2.233374469999999778e+00
5.633410000000000000e+05,4.375961000000000000e+06,2.203053559999999855e+00
5.633430000000000000e+05,4.375961000000000000e+06,2.096110749999999801e+00
