563559.0995,4376151.976
563558.8129,4376147.965
563557.4973,4376138.362
563558.5497,4376130.338
563561.8383,4376124.681
563566.3109,4376119.683
563574.8613,4376113.368
563576.3083,4376109.554
563574.4667,4376098.767
563572.3619,4376092.19
563567.6263,4376091.269
563561.7069,4376092.716
563554.8665,4376097.846
563541.7119,4376105.344
563534.8715,4376106.528
563530.7937,4376106.002
563528.6889,4376104.423
563528.2643,4376103.965
563514.0307,4376091.921
563502.3379,4376078.825
563477.5489,4376038.601
563469.7013,4376028.344
563446.1985,4376000.982
563423.9235,4375979.935
563395.1527,4375948.531
563386.0323,4375929.12
563363.1141,4375941.047
563347.6795,4375942.45
563326.1645,4375937.305
563313.5361,4375930.524
563306.0527,4375920.935
563248.7581,4375958.095
563280.8119,4376011.973
563328.1149,4375987.582
563381.6877,4376081.075
563390.6329,4376087.565
563396.4207,4376096.159
563400.1041,4376101.245
563431.3241,4376101.772
563435.1827,4376106.683
563439.2169,4376114.4
563447.4603,4376128.782
563454.8269,4376141.025
563469.0337,4376168.737
563482.0129,4376193.292
563493.2029,4376214.304
563507.2345,4376244.648
563513.0225,4376258.503
563520.3891,4376276.587
563525.4755,4376288.689
563528.4571,4376300.44
563531.2635,4376306.579
563539.1561,4376317.102
563547.7505,4376329.731
563574.2349,4376376.105
563588.9679,4376402.94
563609.4891,4376442.071
563627.5545,4376476.448
563635.4473,4376491.777
563651.0573,4376525.804
563665.9659,4376555.796
563684.8733,4376592.471
563700.4833,4376624.042
563709.9897,4376644.58
563725.5997,4376677.379
563754.3641,4376738.398
563769.0973,4376767.005
563790.3199,4376810.327
563810.8409,4376852.615
563818.0321,4376865.243
563820.1369,4376878.748
563821.0137,4376886.466
563827.5033,4376891.377
563834.1683,4376899.269
563856.0925,4376940.452
563870.2995,4376967.287
563895.0299,4377014.065
563914.4987,4377050.722
563934.3531,4377089.151
563952.2433,4377123.878
563979.7451,4377171.603
563997.2845,4377202.648
564025.5229,4377254.336
564047.4471,4377293.098
564054.1119,4377301.693
564056.9183,4377307.13
564070.2833,4377328.493
564092.2075,4377360.414
564131.6711,4377422.521
564144.4103,4377443.449
564156.8633,4377469.232
564161.0727,4377483.614
564185.8033,4377512.905
564227.1791,4377567.31
564232.4229,4377574.205
564246.1615,4377595.743
564356.8145,4377523.673
564352.3711,4377508.94
564345.3553,4377485.788
564331.3239,4377458.66
564294.6083,4377388.479
564273.0931,4377351.997
564247.8365,4377309.646
564220.0073,4377266.849
564185.3495,4377227.445
564157.5205,4377196.809
564120.3371,4377152.423
564097.5229,4377110.548
564082.5559,4377087.266
564053.7307,4377053.452
564021.8515,4377021.318
564003.3767,4376996.529
563995.6595,4376987.409
563988.4097,4376976.885
563959.6453,4376932.686
563944.4445,4376918.701
563935.3239,4376907.71
563932.5177,4376899.759
563929.4775,4376895.315
563917.3169,4376878.01
563913.3413,4376863.745
563908.6641,4376854.624
563903.5193,4376847.375
563893.1515,4376831.184
563884.2649,4376814.814
563855.2299,4376769.057
563840.2629,4376733.511
563802.1441,4376676.216
563785.0725,4376654.981
563778.5245,4376644.692
563772.6779,4376637.91
563769.1701,4376628.789
563757.4771,4376602.363
563746.9535,4376579.913
563738.5347,4376562.42
563728.0111,4376546.284
563724.0355,4376528.277
563719.5921,4376508.633
563708.8347,4376497.641
563702.5205,4376479.377
563695.7387,4376461.604
563680.3039,4376428.396
563669.5465,4376398.696
563648.7331,4376352.369
563642.6527,4376339.74
563639.1449,4376328.749
563641.0157,4376319.161
563641.9513,4376313.315
563635.8709,4376312.379
563628.2003,4376299.26
563624.9263,4376295.518
563618.6121,4376294.349
563618.8459,4376286.865
563612.2979,4376264.181
563604.3467,4376240.795
563589.8475,4376208.99
563579.0901,4376190.258
563558.7445,4376153.776
563559.0995,4376151.976
